日時,名称,PF,トピック,起源,背景,影響
2026-04-08 04:16,AIグラビア論争,N/A,"AI,著作権,倫理",AI生成画像の普及と商業利用,クリエイターの権利侵害や倫理的問題が議論に,SNSで賛否両論、法整備への関心が高まる
2026-04-08 04:16,#お前らがもう忘れたもの,N/A,"懐かしさ,記憶,共有",X (Twitter)のハッシュタグ,過去の流行や出来事を思い出して共有する,多くのユーザーが参加、共感を呼ぶ投稿が多数
2026-04-09 04:36,蓮舫氏国籍問題,N/A,"政治,ニュース",東京都知事選出馬表明後の記者会見,過去の国籍問題が再燃し、SNSで議論が白熱。,ネットで関連ワードがトレンド入り、様々な意見が交わされる。
2026-04-09 04:36,定額減税給与明細,N/A,"政治,経済,社会",2024年6月からの定額減税開始,給与明細に減税額が記載され、SNSで報告が相次いだ。,減税の実感や効果について議論が活発化。
2026-04-10 04:20,蓮舫氏ポスター,N/A,"政治,デザイン,時事",参議院議員蓮舫氏の都知事選ポスター,異例のデザインがSNSで注目された,デザインの意図や評価で議論が拡散
2026-04-10 04:20,猫ミーム,N/A,"動物,エンタメ,動画",海外の短い猫動画,特定のBGMや効果音で編集された動画シリーズ,XやTikTokで多数の二次創作が拡散
2026-04-10 04:20,おぱんちゅううさぎ,N/A,"キャラクター,グッズ,エンタメ",可哀想に！氏が描くキャラクター,不憫で健気な姿が共感を呼ぶ,コラボカフェやグッズが常に話題に
2026-04-10 04:20,スイカゲーム,N/A,"ゲーム,パズル",Aladdin Xが開発したゲーム,同じフルーツを合わせて大きくするパズル,配信者や一般ユーザーがスコアを競い合う
2026-04-10 04:20,迷惑系インフルエンサー,N/A,"社会,炎上,動画",特定のインフルエンサーの迷惑行為,店舗での無許可撮影や迷惑行為,批判が殺到し、社会問題として議論に
2026-04-11 04:06,猫ミーム,N/A,"動物,コメディ,動画",海外の猫動画,猫のリアクション動画に音源を合わせたもの,SNSで感情表現や状況説明に多用される
2026-04-11 04:06,大谷翔平の通訳問題,N/A,"スポーツ,ニュース,事件",大谷翔平選手の通訳解雇報道,大谷選手の元通訳が違法賭博に関与した疑惑,報道や憶測がSNSで拡散、議論を呼ぶ
2026-04-11 04:06,桜の開花,N/A,"季節,自然,写真",春の季節の風物詩,日本各地で桜が開花し、見頃を迎えている,桜の写真や動画がSNSに多数投稿される
2026-04-13 04:02,蓮舫氏ポスターパロディ,N/A,"政治,デザイン",蓮舫氏の東京都知事選ポスター,ポスターのシンプルなデザインが話題となり、模倣しやすかった。,多くのユーザーが自身の写真やイラストでパロディを制作・投稿。
2026-04-14 04:24,蓮舫氏の「七つのゼロ」,N/A,政治,蓮舫氏の都知事選出馬表明会見,都知事選出馬表明で掲げた公約。,ネット上で実現可能性や具体性について議論。
2026-04-14 04:24,アベガー,N/A,"政治,ネットスラング",ネット掲示板、SNS,故安倍晋三元首相を批判する際に使われる言葉。,政治的議論で頻繁に使われ、論争を呼ぶ。
2026-04-14 04:24,スイカゲーム 無料,N/A,ゲーム,任天堂の発表,Switch Online加入者向けに期間限定で無料提供。,再び話題となり、新規プレイヤーが増加。
2026-04-14 04:24,推しの子2期,N/A,"アニメ,エンタメ",アニメ「推しの子」公式発表,7月3日からの第2期放送に向けた期待。,新PV公開でファンが盛り上がり、トレンド入り。
2026-04-14 04:24,不適切にもほどがある！世界配信,N/A,"ドラマ,エンタメ",Netflixの発表,日本でヒットしたドラマが世界へ。,海外からの反応に期待、再注目される。
2026-04-15 04:36,猫ミーム,N/A,"動物,コメディ,動画",海外の短い猫動画,様々な感情を表現する猫動画を組み合わせて作成,SNSで流行、多くの派生動画が作成された
2026-04-15 04:36,AIで〇〇化,N/A,"AI,画像加工,エンタメ",AI画像生成技術の進化,自分の写真や好きな画像をAIで特定スタイルに変換,SNSで多くのユーザーが作品を共有、話題に
2026-04-15 04:36,#旅行にいくなら,N/A,"旅行,ライフスタイル",Xのハッシュタグ,ユーザーが理想の旅行先や旅のスタイルを投稿,多くのユーザーが参加し、旅行への関心を高めた
2026-04-15 04:36,GWの過ごし方,N/A,"ライフスタイル,連休",ゴールデンウィーク期間中のSNS投稿,ユーザーが自身のGWの過ごし方を写真や動画で共有,共感や羨望の声が多く集まり、連休の話題を盛り上げた
2026-04-16 04:39,蓮舫氏都知事選出馬,N/A,"政治,都知事選",蓮舫氏の記者会見,2024年東京都知事選挙への出馬表明,政治への関心喚起、SNSでの活発な議論
2026-04-16 04:39,定額減税,N/A,"経済,政治",政府の政策、SNSでの体験談,2024年6月からの所得税・住民税減税,経済政策への関心、制度理解の促進
2026-04-16 04:39,梅雨入り,N/A,"天気,季節",気象庁の発表,日本の季節の移り変わり、雨季の開始,季節感の共有、雨対策グッズの話題
2026-04-16 04:39,東京ドーム売り子,N/A,"労働,スポーツ",SNSでの給料に関する投稿,東京ドームでのビール売り子の仕事内容,労働条件への関心、売り子への応援
2026-04-17 04:26,関東甲信梅雨入り,N/A,"天気,季節",気象庁発表,平年より遅い梅雨入りでSNSで話題に,雨具、洗濯、湿気対策などの話題が増加
2026-04-17 04:26,蓮舫氏都知事選,N/A,"政治,選挙",蓮舫氏の出馬表明,東京都知事選への立候補表明でSNSで大きな話題に,政策、過去の発言、支持/批判など活発な議論
2026-04-17 04:26,ちいかわアニメ,N/A,"アニメ,キャラクター",アニメ「ちいかわ」最新話放送,人気アニメの最新エピソードがSNSで話題に,感想、考察、名シーンの共有が活発化
2026-04-17 04:26,ファミマメロンフラッペ,N/A,"グルメ,コンビニ",ファミリーマート新商品,人気フラッペシリーズの新作としてSNSで話題,購入報告、味の感想、アレンジレシピ共有
2026-04-18 04:13,AIゆりこ,N/A,"政治, AI",小池百合子氏のAI生成動画,都知事選で小池氏がAI動画を使用。リアルさや倫理性が話題。,AIの選挙利用議論を喚起し、SNSで拡散。
2026-04-18 04:13,蓮舫氏のポスター,N/A,政治,蓮舫氏の都知事選ポスター,蓮舫氏のポスターが「白すぎる」とSNSで話題に。,ポスターデザインの賛否やパロディが生まれ、注目度増。
2026-04-18 04:13,梅雨入りネタ,N/A,"天気, 日常",気象庁による梅雨入り発表,関東甲信の梅雨入り発表後、「晴れてる」とSNS投稿。,天気に関する共感や不満が共有され、話題に。
2026-04-18 04:13,サカモトデイズ シン,N/A,"漫画, アニメ",漫画「SAKAMOTO DAYS」のキャラ「シン」,最新話で「シン」の活躍やセリフが読者間で話題に。,Xでトレンド入りし、ファンアートや考察が活発化。
2026-04-19 04:03,アムロ、行きまーす！誤用,N/A,"アニメ,誤解,ネタ",機動戦士ガンダムのセリフ,Xで有名なセリフの誤用や誤解が話題に,ネタとして様々な状況で使われ、議論も発生
2026-04-19 04:03,おぱんちゅううさぎ,N/A,"キャラクター,グッズ,かわいい",可哀想に！氏によるイラスト,不憫で健気なキャラが人気。新商品が常に話題,若者を中心に絶大な人気。グッズが即完売
2026-04-19 04:03,#梅雨入り,N/A,"天気,季節,日常",日本の季節の移り変わり,気象庁の梅雨入り発表や雨の増加で話題に,天候や日常の愚痴、対策などが活発に投稿
2026-04-19 04:03,猫ミーム,N/A,"動物,動画,ネタ",海外発の猫動画ミーム,特定のBGMや編集で猫の動画を面白く加工,日常の出来事を猫で表現する動画が多数投稿
2026-04-20 04:03,ドクターイエロー引退,N/A,"鉄道,ニュース",JR東海・西日本が引退発表,「幸せの黄色い新幹線」として人気,惜しむ声多数、写真や動画投稿増加
2026-04-20 04:03,蓮舫氏 都知事選出馬,N/A,"政治,選挙",記者会見で出馬表明 (6/10),注目される都知事選の動向,SNSで賛否両論、関連ワード急上昇
2026-04-20 04:03,ちいかわ150話,N/A,"アニメ,キャラクター",アニメ「ちいかわ」最新話放送 (6/7),人気アニメの展開に注目が集まる,感想や考察がSNSで活発に共有された
2026-04-20 04:03,鬼滅の刃 柱稽古編5話,N/A,"アニメ,漫画",アニメ「鬼滅の刃」最新話放送 (6/9),人気アニメの柱稽古編が展開中,キャラクターの活躍に感想が集中
2026-04-21 04:18,蓮舫氏の公約発表,N/A,"政治, 都知事選",蓮舫氏の記者会見,東京都知事選出馬表明後、公約を発表。,政策内容や発言がSNSで議論を呼んでいる。
2026-04-21 04:18,梅雨入り,N/A,"天気, 季節",気象庁の発表,日本各地で梅雨入りが発表され、雨に関する投稿が増加。,天気予報や雨対策、体調管理に関する話題が活発化。
2026-04-21 04:18,#令和ロマン優勝,N/A,"お笑い, テレビ",THE SECOND～漫才トーナメント～2024,令和ロマンがTHE SECONDで優勝し、SNSで祝福の声が多数。,漫才の感想や彼らの過去ネタが再注目される。
2026-04-21 04:18,政治資金規正法改正案,N/A,"政治, 法律",国会での審議,岸田首相が自民党案を提示し、国会で議論が続く。,改正案の内容や与野党の動きに対し、批判や賛否両論。
2026-04-21 04:18,#父の日,N/A,"家族, イベント",6月第3日曜日（今年は6月16日）,父の日が近づき、プレゼントや感謝のメッセージ投稿が増加。,父への感謝や思い出を共有する投稿が広がる。
2026-04-22 04:23,ねるねるねるね歌ってみた,N/A,"音楽,お菓子,TikTok",クラシエ「ねるねるねるね」CM,懐かしのCMソングを若者がカバーし人気再燃,多くのユーザーが動画投稿、関連商品に注目
2026-04-22 04:23,スイカゲーム2人プレイ,N/A,"ゲーム,Nintendo Switch",Nintendo Switch「スイカゲーム」新モード,人気ゲームに待望の対戦モードが追加され話題,友人や家族とのプレイ動画が多数投稿される
2026-04-22 04:23,ちいかわサンリオコラボ,N/A,"キャラクター,グッズ",ちいかわ×サンリオキャラクターズ,人気キャラ同士のコラボで、グッズ販売が話題,関連商品が即完売、SNSで報告多数
2026-04-22 04:23,TikTok Lite招待,N/A,"アプリ,キャンペーン",TikTok Liteの友達招待プログラム,友達を招待するとポイントがもらえると話題に,多くのユーザーが招待コードをSNSで共有
2026-04-23 04:24,おぱんちゅううさぎ,N/A,"キャラクター,グッズ,コラボ",可哀想に！氏のイラスト,健気で不憫なキャラが人気。コラボ多数。,幅広い層にグッズが浸透。SNSで話題。
2026-04-23 04:24,ねるねるねるねCM,N/A,"懐かしさ,音楽,広告",菓子「ねるねるねるね」のCMソング,「テーレッテレー」のフレーズが耳に残る,懐かしむ声や、脳内再生される人が続出
2026-04-23 04:24,タマネギドレッシング,N/A,"料理,レシピ,グルメ",SNSユーザーによるレシピ投稿,簡単で美味しいと評判になり拡散,多くの人がレシピを試作し、投稿が相次ぐ
2026-04-23 04:24,定額減税,N/A,"政治,経済,社会",政府の経済対策,2024年6月から実施される所得税・住民税の減税,制度の理解や影響について議論が活発化
2026-04-23 04:24,蓮舫氏 都知事選出馬,N/A,"政治,選挙,都知事選",記者会見での都知事選出馬表明,現職国会議員の都知事選出馬で注目,政策や過去の発言がSNSで活発に議論
2026-04-24 04:24,猫ミーム,N/A,"動物,コメディ,日常","TikTok,YouTube",猫動画に効果音や字幕で日常の共感できる状況を表現。,SNSで広く拡散、多様なバリエーションが日々生まれる。
2026-04-24 04:24,〇〇はどこ？ミーム,N/A,"コメディ,日常,SNS",不明 (SNS上で自然発生),特定の物や人が見当たらない状況で困惑した口調で問う。,ユーザー間で共感を呼び、様々な状況で応用され拡散。
2026-04-24 04:24,蛙化現象,N/A,"恋愛,人間関係,心理",心理学用語、SNSでの再燃,好意相手が好意を示すと嫌悪感を抱く現象。SNSで議論。,恋愛観や人間関係に関する議論を喚起し、共感や反論を生む。
2026-04-24 04:24,限界オタク構文,N/A,"アニメ,ゲーム,推し活",オタク文化、SNS,好きなコンテンツや推しへの熱狂的な感情を表現する定型文。,推し活文化の共感を呼び、様々なコンテンツのファンが使用。
2026-04-25 04:05,蓮舫氏ポスター問題,N/A,"政治,選挙,デザイン",蓮舫氏の都知事選ポスター発表,党名・政党色を排したデザインが議論に,SNSでデザインの是非や意図について活発な議論
2026-04-25 04:05,おぱんちゅううさぎ,N/A,"キャラクター,グッズ,カフェ",可哀想に！氏のイラスト,独特な表情と世界観が若者を中心に人気,コラボカフェやグッズが常に話題、幅広い層に浸透
2026-04-25 04:05,梅雨入り話題,N/A,"天候,日常",気象庁の梅雨入り発表,季節の変わり目、雨に関する共感や不満を共有,雨具、室内活動、体調管理などの話題が増加
2026-04-25 04:05,猫ミーム,N/A,"動物,動画,ユーモア",海外のTikTok発、日本で再流行,猫のコミカルな動きに効果音を合わせた動画,様々なシチュエーションでパロディ動画が作成
